target_id	length	eff_length	est_counts	tpm
NM_001323308.2	4618	4377.87	0.0520446	0.000723761
NM_001323309.2	4560	4319.87	194.622	2.74285
NM_001323310.2	4563	4322.87	0.102187	0.00143915
NM_001323311.2	2218	1977.87	0	0
NM_001323312.2	2045	1804.87	188.03	6.34257
NM_001323316.2	5042	4801.87	66.7745	0.84661
NM_001323317.2	4727	4486.87	1.00086e-07	1.35803e-09
NM_001323318.2	4790	4549.87	26.3745	0.352914
NM_001323320.2	5581	5340.87	0	0
NM_001323321.2	5814	5573.87	26.0938	0.285012
NM_001323322.2	6072	5831.87	0.00289817	3.02551e-05
NM_001323323.2	5878	5637.87	23.7886	0.256884
NM_001323324.2	5814	5573.87	314.828	3.43874
NM_001323325.2	6008	5767.87	28.7921	0.303907
NM_001323326.2	5883	5642.87	81.899	0.883611
NM_001323327.2	6008	5767.87	317.506	3.35135
NM_001323328.2	5878	5637.87	38.2209	0.412732
NM_001323329.2	5809	5568.87	146.218	1.59852
NM_001323330.2	6003	5762.87	96.773	1.02235
NM_001323331.2	6003	5762.87	151.473	1.60022
NM_001323332.2	4352	4111.87	14.3485	0.212447
NM_001323342.2	8887	8646.87	122.535	0.862748
NM_001323343.2	8883	8642.87	203.032	1.43017
NM_001323347.2	2953	2712.87	1338.51	30.0383
NM_001323352.2	3541	3300.87	9.08757	0.167611
NM_001323353.2	3305	3064.87	0	0
NM_001323354.2	6874	6633.87	178.994	1.64269
NM_001323355.2	5266	5025.87	473.98	5.74158
NM_001323356.2	5260	5019.87	0.23128	0.00280498
NM_001323357.2	4824	4583.87	0.0059203	7.86311e-05
NM_001323358.2	3550	3309.87	69.8174	1.28421
NM_001323359.2	3450	3209.87	0	0
NM_001323360.2	3611	3370.87	3.22092	0.0581728
NM_001323362.2	3477	3236.87	0	0
NM_001323363.2	3345	3104.87	0	0
NM_001323364.2	3517	3276.87	0	0
NM_001323365.2	3406	3165.87	0	0
NM_001323366.2	3476	3235.87	0	0
NM_001323367.2	3190	2949.87	7.75119	0.159973
NM_001323368.2	3198	2957.87	219.748	4.52302
NM_001323369.2	1032	791.867	0	0
NM_001323370.2	1583	1342.87	90.3184	4.09473
NM_001323374.2	11974	11733.9	337.537	1.75131
NM_001323375.2	12043	11802.9	792.627	4.0885
NM_001323376.2	11796	11555.9	755.345	3.97947
NM_001323377.2	11859	11618.9	7.90014	0.0413955
NM_001323378.2	2552	2311.87	1757.69	46.2874
NM_001323379.2	2735	2494.87	78.2698	1.90998
NM_001323380.2	2641	2400.87	265.98	6.74472
NM_001323381.2	2640	2399.87	158.076	4.01016
NM_001323382.2	2612	2371.87	0.0635068	0.00163009
NM_001323383.2	2353	2112.87	472.801	13.6235
NM_001323384.2	2486	2245.87	852.485	23.1092
NM_001323385.2	2574	2333.87	70.5332	1.83992
NM_001323387.2	2633	2392.87	1296.79	32.9938
NM_001323388.2	2299	2058.87	253.021	7.48187
NM_001323389.2	2507	2266.87	2.87073	0.077099
NM_001323390.2	2374	2133.87	299.55	8.54643
NM_001323391.2	2477	2236.87	6767.6	184.194
NM_001323392.2	2793	2552.87	35.3668	0.843432
NM_001323393.2	2344	2103.87	2632.28	76.1721
NM_001323394.2	2660	2419.87	98.9181	2.48866
NM_001323395.2	2566	2325.87	351.383	9.19768
NM_001323396.2	2478	2237.87	216.135	5.87995
NM_001323397.2	2670	2429.87	2130.06	53.3693
NM_001323398.2	2366	2125.87	0.567433	0.0162503
NM_001323399.2	2233	1992.87	24.6346	0.752576
NM_001323400.2	2454	2213.87	157.224	4.32365
NM_001323401.2	2588	2347.87	7.67912	0.199123
NM_001323407.2	6802	6561.87	0	0
NM_001323408.2	6956	6715.87	315.975	2.86439
NM_001323409.2	8170	7929.87	111.868	0.858862
NM_001323410.2	6972	6731.87	8.88357	0.0803405
NM_001323412.2	3137	2896.87	0.0370722	0.000779116
NM_001323413.2	3503	3262.87	0	0
NM_001323414.2	3660	3419.87	30.5632	0.544092
NM_001323415.2	3497	3256.87	0	0
NM_001323416.2	3288	3047.87	0	0
NM_001323417.2	3247	3006.87	0	0
NM_001323418.2	3282	3041.87	0	0
NM_001323419.2	2882	2641.87	0.0958029	0.00220775
NM_001323422.2	4964	4723.87	9.00872	0.116104
NM_001323423.2	5205	4964.87	342.308	4.1975
NM_001323424.2	5057	4816.87	90.4439	1.14313
NM_001323504.2	1929	1688.87	0.771007	0.0277936
NM_001323505.2	5265	5024.87	412.933	5.00308
NM_001323506.2	5268	5027.87	0.000158175	1.91529e-06
NM_001323507.2	2064	1823.87	2.07885	0.0693926
NM_001323511.2	3213	2972.87	3115.47	63.8015
NM_001323512.2	3703	3462.87	188.593	3.31567
NM_001323513.2	4001	3760.87	221.045	3.57828
NM_001323514.2	3932	3691.87	77.6028	1.27972
NM_001323515.2	2548	2307.87	35.0085	0.923518
NM_001323516.2	2621	2380.87	554.678	14.1836
NM_001323517.1	1015	774.867	391.774	30.7816
NM_001323518.2	1009	768.867	0	0
NM_001323519.2	2667	2426.87	0	0
NM_001323521.2	2612	2371.87	267.396	6.86353
NM_001323522.2	2617	2376.87	885.484	22.6808
NM_001323523.2	2840	2599.87	481.408	11.2731
NM_001323524.2	2618	2377.87	286.122	7.32565
NM_001323525.2	2791	2550.87	1.11573e-05	2.6629e-07
NM_001323526.2	2728	2487.87	0.760902	0.0186202
NM_001323527.2	6823	6582.87	629.488	5.82176
NM_001323528.2	2681	2440.87	0.00229559	5.72575e-05
NM_001323529.2	6696	6455.87	391.333	3.69041
NM_001323530.2	2731	2490.87	1.4477	0.0353843
NM_001323531.2	2620	2379.87	408.709	10.4555
NM_001323532.2	2788	2547.87	2.26974e-05	5.42352e-07
NM_001323533.2	6554	6313.87	0	0
NM_001323534.2	6714	6473.87	75.3212	0.708331
NM_001323535.2	6587	6346.87	7.00979	0.06724
NM_001323538.2	4123	3882.87	8.53726	0.133859
NM_001323541.2	1660	1419.87	2245.62	96.2876
NM_001323543.2	2220	1979.87	221.371	6.80717
NM_001323544.2	2514	2273.87	220.879	5.91386
NM_001323550.2	2651	2410.87	18.7417	0.47328
NM_001323551.2	2738	2497.87	16.5692	0.403845
NM_001323552.2	1496	1255.87	0	0
NM_001323553.2	5502	5261.87	645.199	7.46511
NM_001323554.2	6441	6200.87	8.14194e-08	7.99388e-10
NM_001323555.2	6510	6269.87	70.4614	0.684188
NM_001323556.2	5269	5028.87	1688.66	20.4435
NM_001323557.2	5338	5097.87	11.398	0.13612
NM_001323558.2	5484	5243.87	0	0
NM_001323561.2	3665	3424.87	43.5431	0.774031
NM_001323562.2	3669	3428.87	0	0
NM_001323563.2	3987	3746.87	43.8698	0.71282
NM_001323564.2	3663	3422.87	401.878	7.14803
NM_001323565.2	1622	1381.87	22.3653	0.985352
NM_001323566.2	1562	1321.87	12.3945	0.570852
NM_001323567.2	1209	968.867	0	0
NM_001323569.2	5504	5263.87	397.898	4.60203
NM_001323570.2	5863	5622.87	271.266	2.93711
NM_001323571.2	5658	5417.87	0.0011596	1.30305e-05
NM_001323572.2	5275	5034.87	366.765	4.43489
NM_001323573.2	2998	2757.87	15.5731	0.343782
NM_001323574.2	3025	2784.87	62.9589	1.37637
NM_001323575.2	2962	2721.87	27.8017	0.621851
NM_001323576.2	5358	5117.87	6.67013	0.0793465
NM_001323577.2	5215	4974.87	33.664	0.411972
NM_001323578.2	1897	1656.87	0.000172307	6.33137e-06
NM_001323579.2	1867	1626.87	31.0228	1.16094
NM_001323580.2	1872	1631.87	11.4046	0.425478
NM_001323581.2	1842	1601.87	76.2391	2.89757
NM_001323582.1	4176	3935.87	15.1851	0.234887
NM_001323584.2	2525	2284.87	25.1951	0.671333
NM_001323585.2	2685	2444.87	54.2869	1.35183
NM_001323586.2	2550	2309.87	13.8163	0.364154
NM_001323587.2	2399	2158.87	23.8057	0.671332
NM_001323588.2	2447	2206.87	1.28129	0.0353472
NM_001323594.2	1078	837.867	15.0981	1.09706
NM_001323595.2	1147	906.867	0	0
NM_001323596.2	1128	887.867	7.58082	0.519817
NM_001323597.1	1201	960.867	48.049	3.04441
NM_001323599.2	7275	7034.87	199.72	1.72842
NM_001323600.1	6931	6690.87	92.6509	0.843043
NM_001323602.2	1949	1708.87	0	0
NM_001323603.2	2609	2368.87	43.7164	1.12353
NM_001323604.2	2417	2176.87	13.5086	0.377799
NM_001323606.2	2981	2740.87	129.02	2.86584
NM_001323607.2	2020	1779.87	82.5989	2.82533
NM_001323608.2	4641	4400.87	78.2531	1.08254
NM_001323609.2	4782	4541.87	0	0
NM_001323610.2	4707	4466.87	0	0
NM_001323611.1	4654	4413.87	1117.88	15.4191
NM_001323614.2	4400	4159.87	168.918	2.47217
NM_001323615.2	4421	4180.87	293.421	4.27275
NM_001323616.2	4691	4450.87	232.47	3.17983
NM_001323617.2	4609	4368.87	206.172	2.87305
NM_001323619.1	3261	3020.87	0.00231796	4.6715e-05
NM_001323620.2	3400	3159.87	463.042	8.92142
NM_001323621.2	3207	2966.87	1661.2	34.0884
NM_001323623.2	2554	2313.87	7.09339	0.186637
NM_001323624.2	2165	1924.87	0	0
NM_001323625.2	2497	2256.87	152.828	4.12267
NM_001323627.2	2252	2011.87	336.215	10.1742
NM_001323629.2	801	562.811	1.53721	0.166285
NM_001323630.2	3788	3547.87	0	0
NM_001323631.2	4010	3769.87	317.488	5.12724
NM_001323632.2	3851	3610.87	56.6245	0.954719
NM_001323635.2	1276	1035.87	30.525	1.79405
NM_001323636.2	1196	955.867	0	0
NM_001323638.2	6706	6465.87	61.0629	0.574954
NM_001323640.2	2057	1816.87	15.7492	0.527737
NM_001323641.2	6173	5932.87	29.4089	0.301784
NM_001323642.2	6475	6234.87	0	0
NM_001323643.2	6366	6125.87	0	0
NM_001323644.2	5972	5731.87	0	0
NM_001323645.2	6316	6075.87	0	0
NM_001323646.2	6554	6313.87	61.1553	0.589686
NM_001323647.2	6077	5836.87	106.613	1.11202
NM_001323648.2	6017	5776.87	3.32426	0.0350336
NM_001323649.2	6080	5839.87	194.99	2.03278
NM_001323650.2	6312	6071.87	0.154307	0.0015472
NM_001323651.2	5980	5739.87	0.00154379	1.63745e-05
NM_001323652.2	6129	5888.87	0.00475416	4.91501e-05
NM_001323653.2	6236	5995.87	1.70194e-06	1.72813e-08
NM_001323654.2	6123	5882.87	9.22939e-07	9.55138e-09
NM_001323655.2	6233	5992.87	9.26186e-07	9.40905e-09
NM_001323656.2	6297	6056.87	11.527	0.115864
NM_001323657.2	6300	6059.87	20.8079	0.209049
NM_001323658.2	6139	5898.87	0	0
NM_001323659.2	6005	5764.87	140.472	1.48348
NM_001323660.2	6002	5761.87	76.24	0.805568
NM_001323661.2	6148	5907.87	0.0698478	0.000719788
NM_001323662.2	6491	6250.87	68.5024	0.667188
NM_001323663.2	6430	6189.87	3.86576e-08	3.80221e-10
NM_001323664.2	6414	6173.87	108.994	1.0748
NM_001323665.2	6332	6091.87	0.00338592	3.38383e-05
NM_001323666.2	6272	6031.87	6.06795e-08	6.12453e-10
NM_001323667.1	4344	4103.87	25.1147	0.372577
NM_001323668.1	5592	5351.87	18.9594	0.215675
NM_001323671.2	6195	5954.87	123.093	1.25847
NM_001323672.2	6247	6006.87	0.0123707	0.00012538
NM_001323673.2	6192	5951.87	67.8806	0.694345
NM_001323674.2	5712	5471.87	2.53494e-07	2.82042e-09
NM_001323675.2	5827	5586.87	0	0
NM_001323676.2	6052	5811.87	0.0753835	0.000789665
NM_001323677.2	6049	5808.87	0.0407818	0.000427423
NM_001323678.2	5967	5726.87	0	0
NM_001323679.2	1936	1695.87	40.8208	1.46545
NM_001323680.2	2017	1776.87	283.061	9.69856
NM_001323681.2	2008	1767.87	858.616	29.5687
NM_001323682.2	2074	1833.87	638.329	21.1914
NM_001323683.2	2068	1827.87	16.8692	0.561864
NM_001323684.2	2096	1855.87	0.137372	0.00450644
NM_001323685.2	2122	1881.87	905.905	29.3073
NM_001323890.2	3698	3457.87	343.43	6.04662
NM_001323892.2	3417	3176.87	0.00103969	1.99245e-05
NM_001323893.2	3296	3055.87	19.6925	0.392327
NM_001323894.2	2130	1889.87	1034.86	33.3374
NM_001323895.2	2347	2106.87	33.8948	0.979441
NM_001323896.2	2208	1967.87	30.0858	0.930784
NM_001323897.2	2324	2083.87	26.196	0.765328
NM_001323899.2	3474	3233.87	63.2885	1.19148
NM_001323900.2	5182	4941.87	982.785	12.1074
NM_001323901.2	4975	4734.87	20.1502	0.259091
NM_001323903.2	2263	2022.87	69.0535	2.07826
NM_001323904.2	2161	1920.87	0	0
NM_001323906.2	2760	2519.87	3.44548	0.0832442
NM_001323907.2	8573	8332.87	81.7707	0.597428
NM_001323908.2	8839	8598.87	633.608	4.48603
NM_001323909.2	8693	8452.87	198.07	1.42658
NM_001323910.2	8855	8614.87	528.634	3.73584
NM_001323911.2	2646	2405.87	37.1248	0.939452
NM_001323912.2	8644	8403.87	302.635	2.19241
NM_001323913.2	8639	8398.87	0.000547807	3.9709e-06
NM_001323916.2	7329	7088.87	0	0
NM_001323918.3	1929	1688.87	57.7049	2.08017
NM_001323919.3	1799	1558.87	46.5641	1.81855
NM_001323920.3	1844	1603.87	246.501	9.35692
NM_001323922.3	1839	1598.87	8.82885	0.336182
NM_001323930.2	2014	1773.87	20.947	0.718926
NM_001323931.2	2020	1779.87	250.043	8.55281
NM_001323932.2	2177	1936.87	208.234	6.54538
NM_001323933.2	2235	1994.87	0	0
NM_001323934.2	1894	1653.87	413.91	15.2366
NM_001323935.1	2844	2603.87	286.823	6.70622
NM_001323936.2	3640	3399.87	695.559	12.4553
NM_001323937.2	3542	3301.87	87.1753	1.60737
NM_001323938.2	3707	3466.87	0	0
NM_001323939.2	3904	3663.87	454.401	7.55061
NM_001323940.2	3610	3369.87	0.00107562	1.94325e-05
NM_001323941.2	4173	3932.87	0	0
NM_001323942.2	3012	2771.87	0	0
NM_001323943.2	3802	3561.87	0.000935432	1.59888e-05
NM_001323944.2	3972	3731.87	140.4	2.29046
NM_001323945.2	4246	4005.87	163.967	2.49196
NM_001323946.2	3899	3658.87	0	0
NM_001323947.2	2967	2726.87	0	0
NM_001323948.2	3843	3602.87	0	0
NM_001323949.2	3064	2823.87	46.2464	0.997048
NM_001323950.2	2961	2720.87	112.435	2.51579
NM_001323951.2	2698	2457.87	6.92894e-05	1.71629e-06
NM_001323952.2	2766	2525.87	18.0936	0.43611
NM_001323953.2	2543	2302.87	60.4639	1.59849
NM_001323954.2	2700	2459.87	120.621	2.98535
NM_001323955.2	4209	3968.87	56.8798	0.872517
NM_001323956.2	3540	3299.87	719.488	13.2742
NM_001323958.2	3395	3154.87	42.3128	0.816533
NM_001323960.2	979	738.943	77.978	6.42457
NM_001323964.2	4203	3962.87	333.488	5.12334
NM_001323965.2	3946	3705.87	9.99778	0.164247
NM_001323966.2	848	608.998	0.139874	0.0139831
NM_001323967.2	3895	3654.87	4.44672e-06	7.40715e-08
NM_001323968.2	3961	3720.87	23.1854	0.379361
NM_001323969.2	3889	3648.87	35.0729	0.585188
NM_001323970.2	3940	3699.87	0.000243647	4.00919e-06
NM_001323971.2	3332	3091.87	0	0
NM_001323972.2	3405	3164.87	55.6049	1.06965
NM_001323973.2	3705	3464.87	407.652	7.16284
NM_001323974.2	3619	3378.87	0	0
NM_001323975.2	3622	3381.87	0	0
NM_001323977.1	3512	3271.87	209.362	3.89569
NM_001323978.2	3899	3658.87	30.7889	0.512307
NM_001323979.2	3586	3345.87	0	0
NM_001323980.2	3816	3575.87	37.3485	0.635879
NM_001323981.2	4029	3788.87	93.6359	1.50458
NM_001323982.2	4224	3983.87	268.503	4.10323
NM_001323983.1	3945	3704.87	64.4939	1.05981
NM_001323984.2	3772	3531.87	0.008488	0.000146313
NM_001323985.2	3727	3486.87	23.4247	0.408998
NM_001323986.2	3661	3420.87	0	0
NM_001323987.1	2802	2561.87	992.102	23.5767
NM_001323988.1	3050	2809.87	52.8124	1.14428
NM_001323989.1	2898	2657.87	1.58481e-07	3.63017e-09
NM_001323990.1	3262	3021.87	94.2984	1.89981
NM_001323991.1	3209	2968.87	0	0
NM_001323992.1	3042	2801.87	168.226	3.65533
NM_001323993.1	3356	3115.87	120.326	2.35105
NM_001323994.1	2811	2570.87	2.46844e-07	5.84554e-09
NM_001323995.1	3026	2785.87	75.4406	1.64864
NM_001323996.1	3361	3120.87	1.8984e-06	3.70335e-08
NM_001323997.1	3045	2804.87	0.00254058	5.51446e-05
NM_001323998.1	3337	3096.87	114.449	2.24994
NM_001323999.1	3334	3093.87	11.9243	0.234646
NM_001324.3	4032	3791.87	565.961	9.08691
NM_001324000.1	3206	2965.87	0	0
NM_001324001.1	2978	2737.87	27.2822	0.606666
NM_001324002.1	3184	2943.87	58.9985	1.22013
NM_001324003.1	3333	3092.87	0.381372	0.00750705
NM_001324004.1	2873	2632.87	1.62697	0.0376212
NM_001324005.1	3408	3167.87	0.521167	0.010016
NM_001324006.1	3084	2843.87	1.76734	0.037835
NM_001324007.1	3320	3079.87	0.000265368	5.24565e-06
NM_001324008.1	2860	2619.87	43.7053	1.01563
NM_001324009.1	3171	2930.87	3.96583e-06	8.23797e-08
NM_001324010.1	2475	2234.87	0	0
NM_001324011.1	2933	2692.87	0	0
NM_001324012.1	2568	2327.87	0	0
NM_001324013.1	3142	2901.87	0	0
NM_001324014.1	3546	3305.87	33.5195	0.617298
NM_001324015.1	3347	3106.87	963.869	18.8876
NM_001324019.2	4595	4354.87	0.0201611	0.000281852
NM_001324020.2	2102	1861.87	5.95109e-07	1.94594e-08
NM_001324021.2	2024	1783.87	75.4579	2.57528
NM_001324022.2	2986	2745.87	15.4874	0.343384
NM_001324024.2	3003	2762.87	0.954797	0.0210394
NM_001324025.2	2873	2632.87	219.476	5.07505
NM_001324026.2	1384	1143.87	2.72313	0.144936
NM_001324027.1	3129	2888.87	7.82347	0.164875
NM_001324028.1	1371	1130.87	16.3401	0.879682
NM_001324029.3	3354	3113.87	51.2149	1.00133
NM_001324030.3	3536	3295.87	1894.82	35.0009
NM_001324031.3	3758	3517.87	0.0400944	0.000693883
NM_001324032.3	3799	3558.87	123.256	2.10852
NM_001324033.3	3808	3567.87	469.38	8.00937
NM_001324034.3	3810	3569.87	100.555	1.71488
NM_001324036.2	1417	1176.87	38.0211	1.96689
NM_001324037.2	1336	1095.87	1.28151e-06	7.11944e-08
NM_001324038.2	1255	1014.87	80.0279	4.80081
NM_001324039.2	1618	1377.87	34.4739	1.52323
NM_001324041.1	2632	2391.87	92.8478	2.36329
NM_001324046.2	11415	11174.9	0	0
NM_001324047.2	11355	11114.9	68.688	0.376235
NM_001324048.2	11441	11200.9	0.495185	0.00269153
NM_001324049.2	11564	11323.9	526.957	2.8331
NM_001324051.2	4656	4415.87	162.449	2.23966
NM_001324052.2	4846	4605.87	7.33847	0.0970011
NM_001324053.2	5005	4764.87	375.452	4.79718
NM_001324054.2	4636	4395.87	0	0
NM_001324055.2	6560	6319.87	69.241	0.667019
NM_001324057.2	6642	6401.87	7.48638	0.0711946
NM_001324058.2	6343	6102.87	96.3008	0.960679
NM_001324059.2	6541	6300.87	0.00437922	4.23135e-05
NM_001324060.2	1379	1138.87	68.4921	3.66142
NM_001324062.2	8198	7957.87	404.769	3.09666
NM_001324063.2	7949	7708.87	0	0
NM_001324064.2	8171	7930.87	106.789	0.819764
NM_001324065.2	4965	4724.87	61.2968	0.789825
NM_001324066.2	2903	2662.87	1057.13	24.1692
NM_001324067.2	2814	2573.87	24.4664	0.578718
NM_001324069.2	1513	1272.87	45.4456	2.17366
NM_001324070.2	1255	1014.87	13.2151	0.792764
NM_001324071.2	1289	1048.87	6.96421	0.404235
NM_001324072.1	1381	1140.87	0	0
NM_001324073.2	772	534.361	0	0
NM_001324074.2	1392	1151.87	0	0
NM_001324075.2	1424	1183.87	0	0
NM_001324076.2	708	471.962	0	0
NM_001324077.1	1400	1159.87	38.781	2.0356
NM_001324078.2	1390	1149.87	0	0
NM_001324080.2	1399	1158.87	19.1712	1.00716
NM_001324081.1	1496	1255.87	475.388	23.0455
NM_001324085.2	2621	2380.87	22.2432	0.568781
NM_001324086.2	2057	1816.87	112.258	3.76163
NM_001324087.2	1913	1672.87	14.4464	0.525751
NM_001324088.2	1587	1346.87	0	0
NM_001324089.2	1691	1450.87	32.7849	1.37571
NM_001324090.2	1855	1614.87	0	0
NM_001324091.2	1920	1679.87	44.7085	1.62031
NM_001324092.2	4445	4204.87	559.528	8.10124
NM_001324093.2	5171	4930.87	29.8499	0.368555
NM_001324094.2	6171	5930.87	260.487	2.67393
NM_001324095.2	3330	3089.87	6	0.118221
NM_001324096.2	3457	3216.87	364.885	6.90567
NM_001324097.2	3475	3234.87	341.869	6.43407
NM_001324098.2	3667	3426.87	0.00240422	4.2713e-05
NM_001324099.1	8080	7839.87	35.1032	0.272596
NM_001324100.1	8042	7801.87	1.32652e-06	1.03514e-08
NM_001324101.2	5477	5236.87	75.521	0.877968
NM_001324102.1	8694	8453.87	53.9125	0.388255
NM_001324103.2	5474	5233.87	193.529	2.25116
NM_001324104.1	8460	8219.87	295.365	2.18764
NM_001324105.1	8788	8547.87	65.2551	0.464771
NM_001324106.2	5450	5209.87	38.0095	0.444168
NM_001324107.2	5384	5143.87	0	0
NM_001324108.2	5381	5140.87	35.2091	0.416967
NM_001324109.2	5297	5056.87	0	0
NM_001324111.2	5503	5262.87	0	0
NM_001324112.2	2651	2410.87	8.87647	0.224155
NM_001324113.2	2301	2060.87	20.9686	0.619445
NM_001324114.2	2189	1948.87	4.09365e-08	1.27882e-09
NM_001324115.2	2217	1976.87	35.5283	1.09416
NM_001324116.2	2156	1915.87	171.551	5.45144
NM_001324117.2	2153	1912.87	25.4454	0.809855
NM_001324118.2	2484	2243.87	36.4589	0.98921
NM_001324119.2	6860	6619.87	1.57308e-05	1.44672e-07
NM_001324120.2	7039	6798.87	152.047	1.36152
NM_001324122.3	6974	6733.87	0	0
NM_001324123.3	6853	6612.87	101.856	0.937737
NM_001324124.3	6736	6495.87	156.463	1.46642
NM_001324125.3	6535	6294.87	0.0236915	0.000229133
NM_001324126.3	6724	6483.87	0	0
NM_001324128.2	2344	2103.87	0	0
NM_001324129.2	1993	1752.87	138.62	4.81458
NM_001324130.2	2773	2532.87	12.9882	0.31219
NM_001324131.2	2541	2300.87	52.2476	1.38247
NM_001324132.2	2408	2167.87	74.1104	2.08127
NM_001324133.2	2555	2314.87	31.3711	0.82506
NM_001324134.2	2328	2087.87	0	0
NM_001324135.2	2446	2205.87	9.09706	0.251075
NM_001324136.1	2754	2513.87	41.0071	0.993115
NM_001324137.2	2513	2272.87	0.0257454	0.000689618
NM_001324138.2	2531	2290.87	40.7693	1.08347
NM_001324139.2	4619	4378.87	0	0
NM_001324140.2	4909	4668.87	0	0
NM_001324141.2	4648	4407.87	0	0
NM_001324142.2	4925	4684.87	1.09336e-06	1.42085e-08
NM_001324143.2	4666	4425.87	35.1501	0.483516
NM_001324144.2	4999	4758.87	0	0
NM_001324145.2	4664	4423.87	0	0
NM_001324147.2	4970	4729.87	0	0
NM_001324148.2	5015	4774.87	31.6918	0.404081
NM_001324149.2	4688	4447.87	140.374	1.9214
NM_001324150.2	5097	4856.87	88.4176	1.10832
NM_001324151.2	5039	4798.87	2.59135e-08	3.28753e-10
NM_001324152.2	5085	4844.87	31.0501	0.390178
NM_001324153.2	4949	4708.87	0	0
NM_001324154.1	4883	4642.87	0.000315022	4.13083e-06
NM_001324155.1	4907	4666.87	67.3068	0.878043
NM_001324156.1	4688	4447.87	7.68205	0.10515
NM_001324157.1	4673	4432.87	0	0
NM_001324159.2	1269	1028.87	25.6746	1.51924
NM_001324162.2	2996	2755.87	0	0
NM_001324164.2	1265	1024.87	47.9558	2.84876
NM_001324165.2	1400	1159.87	0.00121736	6.3899e-05
NM_001324166.2	1167	926.867	20.3371	1.33584
NM_001324167.2	1163	922.867	74.1251	4.88999
NM_001324168.2	1298	1057.87	0.000658386	3.78906e-05
NM_001324169.2	3237	2996.87	99.2294	2.01584
NM_001324170.2	3051	2810.87	0	0
NM_001324171.2	1993	1752.87	126.038	4.3776
NM_001324172.2	1576	1335.87	257.143	11.7191
NM_001324175.2	6156	5915.87	0.00247233	2.54431e-05
NM_001324176.2	6086	5845.87	2.59139e-05	2.69877e-07
NM_001324177.2	6196	5955.87	79.2661	0.810261
NM_001324178.2	6063	5822.87	81.3507	0.850564
NM_001324182.2	1863	1622.87	80.3	3.01242
NM_001324183.2	1844	1603.87	0	0
NM_001324184.2	2175	1934.87	0	0
NM_001324185.2	1837	1596.87	0	0
NM_001324186.2	2024	1783.87	13.1497	0.448782
NM_001324187.1	1737	1496.87	78.1684	3.17929
NM_001324188.2	6242	6001.87	737.393	7.47989
NM_001324189.2	6165	5924.87	76.3054	0.784077
NM_001324191.2	8188	7947.87	369.777	2.83251
NM_001324192.1	1506	1265.87	30.7578	1.47928
NM_001324193.2	7652	7411.87	1.11895e-06	9.1911e-09
NM_001324195.2	4339	4098.87	6.00329	0.0891678
NM_001324197.2	6887	6646.87	117.881	1.07972
NM_001324198.2	6764	6523.87	239.758	2.23744
NM_001324199.2	3099	2858.87	0	0
NM_001324201.2	3360	3119.87	0	0
NM_001324202.2	2789	2548.87	0	0
NM_001324204.2	2901	2660.87	0	0
NM_001324205.2	2895	2654.87	0	0
NM_001324206.2	3461	3220.87	0	0
NM_001324208.2	3856	3615.87	7.86627	0.132446
NM_001324209.2	4013	3772.87	4.93655	0.079659
NM_001324212.2	4052	3811.87	14.4368	0.230576
NM_001324213.2	3860	3619.87	40.7462	0.685293
NM_001324214.2	3905	3664.87	17.6476	0.293163
NM_001324215.2	3779	3538.87	104.256	1.79357
NM_001324216.1	2381	2140.87	0	0
NM_001324217.2	2234	1993.87	26.4289	0.806986
NM_001324218.2	3468	3227.87	0	0
NM_001324219.2	5394	5153.87	39.6338	0.468183
NM_001324220.2	5370	5129.87	94.4558	1.121
NM_001324221.2	3374	3133.87	1.22474e-07	2.37928e-09
NM_001324222.2	5224	4983.87	0	0
NM_001324223.2	5165	4924.87	0	0
NM_001324224.2	5244	5003.87	0	0
NM_001324225.2	3453	3212.87	0	0
NM_001324226.1	2157	1916.87	205.884	6.53903
NM_001324227.1	1855	1614.87	985.946	37.1705
NM_001324228.2	6158	5917.87	42.9421	0.441774
NM_001324229.2	6585	6344.87	0.00710813	6.82049e-05
NM_001324230.2	6411	6170.87	0	0
NM_001324236.2	1040	799.867	41.9552	3.19338
NM_001324237.2	1275	1034.87	26.6006	1.56491
NM_001324238.2	1278	1037.87	0.000327739	1.92251e-05
NM_001324240.2	1232	991.867	19.4799	1.19568
NM_001324242.2	7005	6764.87	283.315	2.54972
NM_001324243.1	7103	6862.87	17.2419	0.152955
NM_001324244.2	5208	4967.87	157.106	1.92533
NM_001324245.2	8673	8432.87	1572.09	11.3497
